,state_code,gender,age_bucket,pct_cli,pct_cli_anosmia_ageusia,pct_hh_cli,pct_cmnty_cli,pct_hh_fever,pct_hh_sore_throat,pct_hh_cough,pct_hh_shortness_of_breath,pct_hh_difficulty_breathing,mean_hh_cli_ct,mean_cmnty_cli_ct,pct_self_shortness_of_breath,pct_self_difficulty_breathing,pct_self_tiredness_or_exhaustion,pct_self_nasal_congestion,pct_self_runny_nose,pct_self_muscle_joint_aches,pct_self_persistent_pain_pressure_in_chest,pct_self_nausea_vomiting,pct_self_diarrhea,pct_self_other,pct_self_none_of_above,pct_self_multiple_symptoms,pct_worked_outside_home,pct_avoid_contact_all_or_most_time,mean_outside_hh_contact_at_work_ct,mean_outside_hh_contact_shopping_ct,pct_contact_covid_positive,pct_diabetes,pct_cancer,pct_heart_disease,pct_asthma,pct_chronic_lung_disease,pct_kidney_disease,pct_autoimmune_disorder,pct_no_above_medical_conditions,test_condition
4853,4,0,0,0.22523333,0.34266472,0.16887455,0.57909846,0.2533182,0.6053759,0.34135127,0.15588343,0.24125169,1.620238e-36,0.0,0.21115,0.33784,0.5627267,0.4548462,0.5012578,0.4962246,0.0,0.39382172,0.39949045,0.20638861,0.39904156,0.53829646,0.7107432,0.21699382,0.0,0.0,0.22765116,0.0,0.031430174,0.020910108,0.58596647,0.0,0.041252103,0.2303997,0.80922055,1
4854,4,0,1,0.0817,0.29832035,0.18935116,0.4754027,0.18935116,0.42885998,0.41511217,0.2524735,0.2524717,1.5714286e-36,0.0,0.3370125,0.39216,0.5907815,0.463341,0.31406635,0.49023375,0.19608,0.28571635,0.4479137,0.29946852,0.52905196,0.5846843,0.52731746,0.35982463,0.0,0.0,0.06740229,0.35100034,0.21214306,0.12545438,0.5475803,0.24782656,0.2784378,0.44159943,0.46538875,0
4855,18,0,1,0.2849,0.34676242,0.21610078,0.34105003,0.21610078,0.55334085,0.38495028,0.39560303,0.37045646,2.070238e-36,0.0,0.5341875,0.34188,0.38222516,0.43392658,0.31703377,0.48360234,0.34188,0.37362573,0.22970003,0.32634094,0.52387774,0.54058754,0.46121347,0.4852497,0.0,0.0,0.1733182,0.2888889,0.44322345,0.16083878,0.61155814,0.5083617,0.31730768,0.72204965,0.34688646,0
4856,18,0,2,0.0,0.0,0.09238694,0.36315483,0.09238694,0.31092587,0.31733298,0.22578873,0.21118356,2.1379715e-33,0.0,0.31703126,0.28986,0.21886049,0.35471028,0.317661,0.34568807,0.07246,0.052792247,0.1947465,0.22134829,0.70748574,0.31239012,0.19961324,0.5788444,0.0,0.0,0.0,0.5942852,0.3030629,0.2688299,0.42419365,0.5664621,0.39777002,0.57599926,0.16153054,0
4857,20,1,2,0.0,0.053107757,0.0,0.17454219,0.0,0.068371564,0.1939133,0.20432559,0.22887327,1.9511904e-36,0.0,0.327225,0.31414,0.19953895,0.1483254,0.2648237,0.42931154,0.10471,0.03814797,0.22513129,0.119944714,0.80485857,0.23965998,0.3617433,0.39561215,0.0,0.0,0.07161665,0.6125658,0.29618472,0.57472533,0.28831774,0.44115606,0.42114022,0.20104678,0.14780241,0
4858,6,1,1,0.1773,0.10789922,0.13281739,0.43810377,0.13281739,0.27205852,0.32488805,0.24519227,0.3794616,9.261905e-37,0.0,0.19946875,0.21277,0.23208642,0.254382,0.10762025,0.25680473,0.10638,0.07750537,0.28590086,0.24371526,0.7709675,0.25227532,0.83800346,0.19281965,0.0,0.0,0.07161665,0.32500032,0.0,0.22869393,0.18170433,0.20652379,0.0,0.16000107,0.5163702,1
4859,22,0,1,0.0,0.12075016,0.15361273,0.6128244,0.45535567,0.5182083,0.413462,0.23633005,0.35112017,2.1642857e-36,0.0,0.2232125,0.2381,0.61706185,0.5621113,0.36129582,0.42954513,0.11905,0.60714,0.5758921,0.27272588,0.50502443,0.511758,0.45271516,0.5752286,0.0,0.0,0.49107283,0.6024388,0.17247231,0.26773846,0.39309436,0.2417796,0.22636992,0.37463376,0.34792507,1
4860,7,0,1,0.0,0.0,0.0,0.09940698,0.22767784,0.19519871,0.056668054,0.087963216,0.065345526,5.0119047e-37,0.0,0.1136375,0.04545,0.26371446,0.17563695,0.22991583,0.19303778,0.04545,0.13246876,0.24431999,0.24297452,0.8422015,0.23785813,0.4406743,0.27393666,0.0,0.0,0.21484308,0.23744264,0.12915741,0.014320618,0.41874653,0.09053104,0.08476265,0.29808345,0.6653862,0
4861,7,1,0,0.0,0.0,0.0,0.19942777,0.0,0.2901972,0.20853347,0.0,0.0,1.2309524e-36,0.0,0.0,0.0,0.17029929,0.39419982,0.28100637,0.124530904,0.16667,0.12143091,0.2687493,0.12727565,0.67930645,0.29263762,0.725628,0.11170265,0.0,0.0,0.0,0.043334242,0.07857308,0.0,0.3556439,0.0,0.0,0.0,0.88984215,0
4862,9,0,1,0.0,0.0,0.0,0.359523,0.0,0.07135768,0.20034373,0.0,0.0,1.5869048e-36,0.0,0.0,0.0,0.29279864,0.3269852,0.2719422,0.23999639,0.16129,0.117511205,0.26007944,0.3695018,0.7026729,0.39550024,0.50087583,0.35243714,0.0,0.0,0.11088653,0.17049257,0.15456744,0.10283182,0.3965492,0.16250978,0.0,0.37770575,0.54504,1
4863,10,0,0,0.1221,0.14861247,0.091392435,0.21460424,0.1371014,0.21842597,0.14574976,0.098429985,0.15667917,7.607143e-37,0.0,0.11446875,0.18315,0.40840894,0.39478645,0.2840952,0.2949805,0.21978,0.29356307,0.4528372,0.055944163,0.6328046,0.27397496,0.51779294,0.2710294,0.0,0.0,0.1724932,0.08571429,0.051805336,0.034465455,0.5939817,0.05446732,0.04532967,0.23912033,0.7134325,0
4864,10,0,1,0.07806667,0.07126339,0.08833242,0.21125871,0.08833242,0.15114264,0.16671406,0.099661835,0.0843248,3.2873333e-34,0.0,0.13173126,0.09368,0.27335915,0.2436786,0.25270778,0.2273289,0.07026,0.18768716,0.3272829,0.12518327,0.69654024,0.21693347,0.46980482,0.29860792,0.0,0.0,0.19009316,0.24242425,0.12087912,0.05848683,0.575766,0.08087572,0.115384616,0.46545348,0.5779326,0
4865,10,0,2,0.07153333,0.065299414,0.02713213,0.12734,0.08138364,0.1299395,0.1005057,0.12520498,0.10851335,3.95e-36,0.0,0.18776876,0.08584,0.20002145,0.2641879,0.2315614,0.34849888,0.08584,0.06254052,0.2537531,0.14748152,0.8146238,0.25570947,0.2453237,0.48587656,0.0,0.0,0.07345227,0.49656668,0.5665257,0.23556255,0.3918909,0.4360905,0.19916964,0.47794116,0.20889674,0
4866,10,1,2,0.0,0.03856297,0.0,0.17347735,0.09622471,0.0821312,0.07920631,0.13323551,0.109970495,7.0833333e-37,0.0,0.1425875,0.15209,0.15076597,0.1327559,0.17950308,0.39458334,0.07605,0.0,0.18393739,0.087108254,0.7774456,0.1776392,0.36295965,0.43372157,0.0,0.0,0.15624763,0.5777778,0.48768392,0.62486947,0.22548288,0.3608206,0.3081873,0.19126247,0.21144632,0
4867,26,0,2,0.0846,0.30891958,0.06538231,0.2631262,0.09807347,0.19987811,0.28244412,0.23957835,0.3717169,5.3619048e-36,0.0,0.3807125,0.27919,0.38914636,0.29575324,0.3594614,0.49079517,0.17766,0.12943791,0.39562047,0.29072484,0.5676438,0.43574628,0.23525977,0.48205563,0.0,0.0,0.15624763,0.5543153,0.4427143,0.36617312,0.4321254,0.616419,0.25126845,0.48731074,0.15451354,0
4868,39,0,1,0.42016667,0.5966407,0.4214915,0.58663476,0.52685803,0.6115701,0.39526233,0.2917984,0.36127645,2.1190476e-36,0.0,0.42016876,0.2521,0.5100642,0.47905475,0.53840137,0.5060662,0.33613,0.48979637,0.40651017,0.12834474,0.44255143,0.60921264,0.53988284,0.28064016,0.0,0.0,0.4545461,0.33050972,0.11985612,0.026580647,0.6061369,0.21002309,0.10487204,0.45559236,0.3902718,1
4869,11,0,0,0.06588333,0.040094532,0.14768395,0.240286,0.14768395,0.33613372,0.22911695,0.18176398,0.25317112,1.375e-36,0.0,0.172925,0.07905,0.4872713,0.40750298,0.43983856,0.15953037,0.07905,0.403162,0.424898,0.12073126,0.49049443,0.40032694,0.591992,0.2632876,0.0,0.0,0.053088583,0.1015613,0.0,0.07350999,0.45536205,0.01936021,0.096679784,0.17999977,0.7701689,0
4870,28,1,1,0.0,0.13706994,0.0,0.4240078,0.0,0.17411745,0.3947013,0.26153973,0.29142836,9.523809e-37,0.0,0.16891874,0.40541,0.16426264,0.12995742,0.18227495,0.29255775,0.13514,0.39382172,0.29053947,0.0,0.8472613,0.17154586,0.83350885,0.16794334,0.0,0.0,0.18333505,0.3120003,0.12571599,0.0836373,0.24048264,0.13217582,0.08249802,0.10240115,0.57209504,1
4871,44,0,1,0.36231667,0.30869645,0.27597505,0.5979852,0.33117008,0.5841597,0.36129248,0.28871095,0.22077884,2.0011905e-36,0.0,0.3260875,0.30435,0.517996,0.47085488,0.337209,0.52588886,0.17391,0.50683033,0.42065176,0.29881176,0.46879324,0.5091352,0.5388216,0.3659389,0.0,0.0,0.35714138,0.27012986,0.12244898,0.135773,0.49523377,0.25748187,0.026785715,0.61506355,0.44053614,1
4872,44,1,1,0.18726666,0.22792925,0.42499778,0.479364,0.42499778,0.14509642,0.15211928,0.1743572,0.16190302,1.5404762e-36,0.0,0.14045,0.11236,0.2481082,0.27354178,0.26522163,0.27482253,0.33708,0.24558668,0.4227534,0.17160486,0.81252843,0.25227532,0.83051115,0.24870083,0.0,0.0,0.22916366,0.32134992,0.0,0.21144082,0.3276108,0.16707475,0.20856845,0.12943855,0.38282084,1
4873,30,0,2,0.0,0.08382019,0.026124874,0.39543548,0.05224975,0.16913334,0.22462605,0.19333312,0.22394812,8.15119e-36,0.0,0.1807875,0.2686,0.2016834,0.28425482,0.23688257,0.30202258,0.12397,0.21074642,0.19989572,0.3313275,0.77036357,0.27456105,0.35058168,0.60470843,0.0,0.0,0.22540992,0.53388196,0.38721296,0.30268693,0.43289122,0.48853058,0.22869642,0.5204115,0.18435857,1
4874,12,0,0,0.3643,0.27712187,0.13784091,0.3663474,0.13784091,0.4941192,0.27028394,0.1272332,0.1575316,1.4392857e-36,0.0,0.1707625,0.32787,0.66466874,0.50893396,0.4238144,0.24497747,0.27322,0.4379367,0.46994576,0.12518327,0.30368853,0.56863964,0.5118096,0.34847605,0.0,0.0,0.111484654,0.042858444,0.025905026,0.0,0.57288986,0.02723614,0.0,0.18989159,0.7681529,0
4875,12,0,2,0.0,0.079550065,0.050196987,0.16407025,0.09999873,0.18851261,0.29448754,0.30890304,0.3155222,1.2202381e-36,0.0,0.441175,0.35294,0.3674016,0.22763467,0.19835982,0.4089652,0.11765,0.2,0.35833418,0.44920278,0.6322121,0.33300236,0.13862956,0.5914065,0.0,0.0,0.10784091,0.4996087,0.7025236,0.2951879,0.41209596,0.4081852,0.21838184,0.43670344,0.160334,1
4876,12,1,0,0.4831,0.29399952,0.54642934,0.43258148,0.54642934,0.5596613,0.4261325,0.16813128,0.31224364,2.7607142e-36,0.0,0.2717375,0.43478,0.4131053,0.47085488,0.43983856,0.37298986,0.28986,0.31676805,0.3115933,0.4426889,0.5417268,0.36760068,0.7898427,0.30638346,0.0,0.0,0.49107283,0.037143636,0.06734835,0.044806033,0.670967,0.0,0.0,0.16457067,0.64933044,1
4877,43,0,0,0.0998,0.30367574,0.07412885,0.3735307,0.07412885,0.4780699,0.32152686,0.2040902,0.16943645,2.3809524e-36,0.0,0.261975,0.17964,0.6692284,0.4508264,0.5451894,0.38737547,0.17964,0.56714875,0.35403958,0.32008675,0.30787918,0.5765857,0.5749266,0.27487502,0.0,0.0,0.11991338,0.030953031,0.028059456,0.03733836,0.5030244,0.029501274,0.0,0.3428578,0.8000737,0
4878,43,0,2,0.06561667,0.11979674,0.05059224,0.27454534,0.05059224,0.12043703,0.16455619,0.15506351,0.23129211,2.7511904e-36,0.0,0.19685,0.27559,0.27407488,0.35507572,0.33189794,0.4108265,0.11811,0.057367675,0.35974243,0.30064452,0.62016857,0.36351264,0.14516579,0.58750385,0.0,0.0,0.02717679,0.4868531,0.58224314,0.28739402,0.43058512,0.2369668,0.24651644,0.5354566,0.24015741,0
4879,32,1,1,0.0,0.0,0.0,0.35092187,0.12878837,0.21984504,0.18545447,0.07925399,0.073592946,6.0714285e-37,0.0,0.1262625,0.20202,0.24476016,0.17239931,0.30655333,0.24061054,0.0,0.0,0.3257564,0.07713513,0.7105006,0.2645056,0.79373455,0.28540725,0.0,0.0,0.20833248,0.23636363,0.04761905,0.031680368,0.37890938,0.050065923,0.0625,0.15515116,0.60888594,1
4880,48,0,2,0.35841668,0.43625244,0.41129145,0.23704833,0.41129145,0.28083402,0.36412817,0.2531012,0.15667917,4.515476e-36,0.0,0.33601874,0.32258,0.14868318,0.3614548,0.4351075,0.21974047,0.0,0.07834323,0.17338629,0.410555,0.5919893,0.2652951,0.2906242,0.5687496,0.0,0.0,0.07392664,0.6989249,0.45622075,0.6407614,0.34326118,0.8527365,0.26613083,0.70193577,0.066024154,1
4881,13,1,1,0.22831666,0.13894637,0.17230432,0.3813121,0.17230432,0.411766,0.22911695,0.053016454,0.09845907,4.0238096e-36,0.0,0.0,0.0,0.2039592,0.17683583,0.13857941,0.24582523,0.13699,0.09980693,0.14725849,0.10461085,0.9336452,0.17591001,0.9564539,0.26078272,0.0,0.0,0.3716201,0.63243246,0.0,0.29668394,0.24411598,0.13396017,0.16722973,0.2075671,0.35214493,1
4882,14,0,0,0.0,0.16905023,0.0,0.54651976,0.20238172,0.6218474,0.5591102,0.18681297,0.23129211,2.1119047e-36,0.0,0.20833126,0.16667,0.43835628,0.23392081,0.5058135,0.31292295,0.33333,0.48571637,0.8958328,0.50909495,0.37431175,0.50214577,0.74703294,0.44647187,0.0,0.0,0.54563266,0.041269843,0.0,0.0,0.33736494,0.0,0.0,0.121904485,0.76902217,0
4883,15,1,2,0.04095,0.07476266,0.030791396,0.15939514,0.030791396,0.11565751,0.1320689,0.15125029,0.24578339,1.472619e-36,0.0,0.2457,0.2457,0.13133185,0.09451333,0.32312378,0.26941192,0.07371,0.10740592,0.23771413,0.1313382,0.8191598,0.20461603,0.319659,0.578468,0.0,0.0,0.19927813,0.5400959,0.46687505,0.5227276,0.27775747,0.35917008,0.35869592,0.18550633,0.24616854,0
4884,33,0,0,0.0,0.0,0.0,0.28598407,0.0,0.49363166,0.34724352,0.20221889,0.15022403,8.869048e-37,0.0,0.13020626,0.10417,0.67290616,0.4142347,0.31613344,0.28937393,0.10417,0.30357364,0.5598962,0.15908882,0.4267336,0.5477223,0.6553922,0.16187838,0.0,0.0,0.070874155,0.027658828,0.0,0.0,0.40056545,0.05272758,0.0,0.08170357,0.9256641,0
4885,33,1,1,0.0,0.0,0.16139026,0.13073653,0.16139026,0.27550167,0.24388182,0.29795372,0.2766748,1.322619e-36,0.0,0.39556876,0.50633,0.28623125,0.11624716,0.34147805,0.36538637,0.25316,0.18444501,0.27215165,0.19332275,0.7666556,0.27782083,0.71424794,0.2143825,0.0,0.0,0.0,0.17333438,0.06285563,0.16727147,0.3172578,0.06608543,0.16500223,0.10240115,0.7048846,1
4886,16,0,0,0.27321666,0.33255234,0.41803622,0.2614711,0.62704796,0.3567971,0.2043726,0.1929369,0.11943463,9.916667e-37,0.0,0.20491876,0.16393,0.6500194,0.6490691,0.3869608,0.36851367,0.32787,0.23887654,0.7049186,0.12518327,0.35368797,0.7220847,0.5119296,0.31914932,0.0,0.0,0.0,0.042621844,0.07728136,0.0,0.53814,0.0,0.10143179,0.0,0.80160034,0
4887,2,0,0,0.0,0.117484175,0.0,0.42730823,0.1448917,0.39572108,0.23353423,0.19318013,0.16558231,1.654762e-36,0.0,0.26544374,0.27027,0.5472008,0.32179537,0.3645499,0.2998297,0.34749,0.30943134,0.37355077,0.08845226,0.53814465,0.38987914,0.6081431,0.3181824,0.0,0.0,0.2343749,0.13050193,0.018201875,0.0,0.3274841,0.0,0.02388996,0.17791465,0.78611225,0
4888,34,0,0,0.0,0.074032374,0.17958461,0.34105003,0.17958461,0.42916468,0.3122252,0.08288284,0.2565371,1.3702381e-36,0.0,0.04561875,0.07299,0.377376,0.40473014,0.24613896,0.29367304,0.07299,0.3190849,0.5492698,0.111483596,0.46864915,0.37734616,0.5863444,0.335631,0.0,0.0,0.14627892,0.13188513,0.06832421,0.04545526,0.5976496,0.0,0.0,0.1391307,0.6413773,1
4889,34,1,1,0.0,0.09568728,0.11696906,0.44823644,0.11696906,0.3594176,0.3040253,0.14396513,0.13368547,2.7738095e-36,0.0,0.117925,0.09434,0.2756698,0.24601866,0.22268607,0.25605115,0.18868,0.0,0.15212286,0.216125,0.73469514,0.27079025,0.705008,0.35877466,0.0,0.0,0.315369,0.19439179,0.088119514,0.029312415,0.29465738,0.13896626,0.0,0.25121632,0.49337852,1
4890,17,1,0,0.0,0.44098914,0.0,0.42631203,0.0,0.23657337,0.1478264,0.04264384,0.23757969,1.2035714e-36,0.0,0.13586874,0.21739,0.29655948,0.33148265,0.40318394,0.09995705,0.21739,0.079195656,0.29211974,0.2490149,0.68262327,0.16112955,0.75462776,0.33150378,0.0,0.0,0.22177306,0.028262028,0.0,0.06818132,0.22212593,0.053877495,0.067258194,0.1252184,0.88881207,1
4891,4,1,1,0.18116666,0.11025235,0.28022084,0.39220762,0.42033124,0.3348409,0.34523037,0.2984951,0.55434775,2.570238e-36,0.0,0.47554374,0.65217,0.3548324,0.40116876,0.25657222,0.38664076,0.43478,0.079195656,0.29211974,0.16600738,0.4837121,0.4540941,0.8233451,0.19634597,0.0,0.0,0.29891032,0.56521714,0.0,0.3068175,0.40988776,0.21550007,0.20176838,0.1252184,0.34754804,0
4892,18,0,1,0.12626667,0.3073576,0.19029465,0.44569102,0.28544834,0.35733253,0.2767372,0.35131934,0.27185166,2.8607143e-36,0.0,0.4734875,0.22727,0.4546032,0.44762722,0.35764724,0.56411356,0.30303,0.27597538,0.3257564,0.17355214,0.6238537,0.48120412,0.64176553,0.27151483,0.0,0.0,0.15391701,0.25223926,0.17590432,0.09362347,0.37999475,0.25892425,0.27705178,0.71641636,0.3911724,1
4893,18,1,2,0.27778333,0.5071405,0.42499778,0.49025953,0.637503,0.2176468,0.25084537,0.32692173,0.24285454,3.1892857e-36,0.0,0.3125,0.0,0.21497634,0.23392081,0.3934116,0.81530046,0.0,0.12143091,0.17916441,0.38181928,0.60305834,0.49445885,0.38850045,0.37127706,0.0,0.0,0.114585266,0.47666627,0.47142905,0.5227276,0.11572556,0.74347967,0.41250247,0.31999832,0.059904903,1
4894,19,0,1,0.0,0.06459956,0.081727885,0.16883165,0.081727885,0.16742262,0.16622156,0.1005916,0.046701394,9.539286e-36,0.0,0.07961875,0.06369,0.37376258,0.28088257,0.17182484,0.34412065,0.06369,0.13921534,0.34235436,0.14591606,0.6023309,0.3422586,0.39351016,0.3907036,0.0,0.0,0.13136709,0.25161266,0.18249018,0.0,0.5104322,0.09593366,0.07983739,0.47071043,0.58311,0
4895,20,0,0,0.29761666,0.30187035,0.30178118,0.3307781,0.30178118,0.58892614,0.43253246,0.3230771,0.5571455,2.1261905e-36,0.0,0.409225,0.65476,0.6330166,0.5621113,0.5218714,0.36226282,0.41667,0.39030272,0.41592178,0.22727412,0.42332986,0.5894311,0.57226735,0.2453069,0.0,0.0,0.0,0.03132483,0.056797773,0.0,0.57879764,0.029858144,0.0,0.2775894,0.7267124,1
4896,23,0,2,0.29761666,0.18112017,0.22368707,0.17827602,0.22368707,0.22910373,0.22189446,0.1376529,0.12782048,2.6952382e-36,0.0,0.11160625,0.17857,0.090520166,0.19957623,0.12043082,0.4744013,0.17857,0.0,0.28794336,0.0,0.83180493,0.14605361,0.18149197,0.42478573,0.0,0.0,0.120614626,0.4105274,0.57894784,0.27511832,0.32533923,0.17391476,0.21710722,0.4042094,0.42432818,1
4897,24,0,1,0.06536666,0.2784303,0.09922097,0.3637412,0.14883146,0.4724111,0.24224946,0.24423896,0.2561364,2.195238e-36,0.0,0.2205875,0.07843,0.32535148,0.31563106,0.35704362,0.37941402,0.19608,0.25714183,0.33725348,0.11978435,0.68603617,0.34614322,0.55837095,0.36574292,0.0,0.0,0.29312158,0.20312521,0.16573559,0.049005616,0.4216227,0.1355314,0.19335957,0.35999954,0.5812092,1
4898,38,0,1,0.26455,0.4829905,0.0,0.5291685,0.0,0.40181082,0.34523037,0.3017748,0.5604386,3.7797618e-36,0.0,0.396825,0.47619,0.5426009,0.42218453,0.21410073,0.41459435,0.0,0.23129211,0.25595146,0.121212356,0.56856567,0.44477972,0.63572687,0.22651501,0.0,0.0,0.21153621,0.20634921,0.2993197,0.049783435,0.42876267,0.31470007,0.0,0.36571345,0.6335223,0
4899,7,0,2,0.0,0.17563291,0.05519501,0.10600195,0.11039002,0.22515127,0.1954035,0.23776196,0.22077884,7.086905e-36,0.0,0.324675,0.12987,0.16739891,0.2325328,0.20436887,0.3765354,0.12987,0.06307967,0.13960989,0.29752123,0.7897201,0.25575307,0.21190897,0.5480563,0.0,0.0,0.11904713,0.38103557,0.5892863,0.2974147,0.40611047,0.21364136,0.080010645,0.49654976,0.21076481,1
4900,26,1,2,0.17543334,0.21353659,0.2002652,0.21561222,0.2002652,0.15953076,0.23233344,0.30649033,0.5340279,1.6261905e-36,0.0,0.26315624,0.36842,0.22908418,0.23392081,0.28396705,0.3327531,0.15789,0.11503406,0.19802523,0.20095913,0.7174316,0.27750114,0.4587349,0.31449515,0.0,0.0,0.1790382,0.5853412,0.49364278,0.5911473,0.2430968,0.4930559,0.2591637,0.2613616,0.20739432,1
4901,40,0,2,0.0,0.06261157,0.077278115,0.14526193,0.077278115,0.20978105,0.18545447,0.21398419,0.17662016,7.408532e-32,0.0,0.30864376,0.18519,0.1785742,0.19038902,0.4163081,0.40130517,0.06173,0.13492404,0.2986127,0.23568942,0.69766337,0.2717275,0.15968655,0.56595784,0.0,0.0,0.083331615,0.37818336,0.45714474,0.32313913,0.7569637,0.51067144,0.375,0.51199806,0.13750882,0
4902,11,0,1,0.13405,0.16315725,0.10200048,0.2332047,0.16999656,0.2785879,0.23824091,0.1878055,0.13600233,1.1904762e-36,0.0,0.2345875,0.16086,0.35655063,0.3000936,0.28929496,0.40080404,0.18767,0.15626389,0.34584272,0.2456778,0.5635035,0.3754014,0.56705,0.31051457,0.0,0.0,0.109415285,0.22941123,0.16386402,0.04192999,0.63379866,0.18553783,0.14889614,0.3696264,0.52857596,0
4903,11,0,2,0.0768,0.1635934,0.05848453,0.14730729,0.05848453,0.11980586,0.24579851,0.17995936,0.20052457,3.2904762e-36,0.0,0.27361876,0.2765,0.27427056,0.30482826,0.21755375,0.40494868,0.04608,0.117511205,0.24769548,0.2287403,0.67105097,0.3152285,0.21014242,0.44661334,0.0,0.0,0.09482658,0.35264355,0.59606075,0.26676932,0.3953544,0.37601238,0.284483,0.46786118,0.2234401,0
4904,28,0,1,0.26666668,0.40571243,0.29423314,0.41691276,0.29423314,0.4352936,0.28664562,0.24141827,0.28022295,1.8535714e-36,0.0,0.35,0.4,0.37581053,0.19545385,0.24279048,0.35813704,0.16,0.34971404,0.30099922,0.3665465,0.63508284,0.31437358,0.46975628,0.42618743,0.0,0.0,0.31730777,0.38897598,0.1484813,0.09878278,0.49317238,0.15611091,0.097440846,0.63495857,0.41391224,1
4905,44,1,1,0.68728334,0.5228213,0.13281739,0.33379418,0.13281739,0.31412962,0.19266681,0.32692173,0.2276784,2.6595239e-36,0.0,0.25773126,0.20619,0.306172,0.30992833,0.27810973,0.36341953,0.10309,0.15022403,0.16623756,0.23617814,0.6018803,0.3479838,0.813675,0.30905968,0.0,0.0,0.2835035,0.32500032,0.098212816,0.09801123,0.21169232,0.103259414,0.06445525,0.07999862,0.5904727,0
4906,30,0,1,0.14881666,0.28979024,0.1789471,0.40290508,0.22368707,0.3589257,0.26144177,0.17894721,0.24285454,8.144694e-33,0.0,0.18973126,0.21429,0.2915629,0.37130237,0.3010804,0.3061936,0.21429,0.20816,0.2399555,0.20454822,0.6684135,0.3533603,0.5233906,0.4532182,0.0,0.0,0.33771956,0.2919777,0.16806917,0.055905607,0.40286002,0.07951763,0.1102923,0.48598978,0.5691528,1
4907,12,0,1,0.2193,0.2669182,0.1685048,0.3134072,0.1685048,0.3835198,0.2761584,0.25923297,0.09628793,2.447619e-36,0.0,0.3563625,0.08772,0.35841095,0.4195079,0.32537633,0.44843334,0.17544,0.28759608,0.37718964,0.16746594,0.5910194,0.38799497,0.5803732,0.39632338,0.0,0.0,0.30021656,0.3065507,0.22645094,0.12326206,0.60038465,0.06493056,0.24317518,0.36890832,0.41528234,0
4908,43,0,2,0.08726667,0.106205374,0.06605806,0.17454219,0.13212888,0.09068472,0.112511046,0.14302751,0.037943974,1.1833334e-36,0.0,0.1963375,0.05236,0.2697109,0.23224108,0.31778914,0.330677,0.10471,0.07628866,0.16884981,0.31985003,0.7809065,0.26059675,0.25982153,0.5030708,0.0,0.0,0.10631467,0.3947636,0.5430061,0.29557365,0.5596377,0.4152086,0.35635087,0.58303416,0.26698622,0
4909,13,0,1,0.42735,0.5201436,0.32484603,0.67490304,0.32484603,0.58224005,0.45593134,0.32484248,0.23202798,1.8011904e-36,0.0,0.48076874,0.19231,0.39368188,0.38598073,0.34585503,0.53995794,0.19231,0.23351426,0.34455273,0.24475381,0.52387774,0.46566322,0.6597762,0.4237708,0.0,0.0,0.3065278,0.34777114,0.24021667,0.09988364,0.5769205,0.0947094,0.15764529,0.29350233,0.43688822,1
4910,15,1,1,0.0846,0.07722736,0.19173542,0.24074095,0.25563872,0.20780481,0.15240107,0.1577116,0.2562821,2.3851807e-26,0.0,0.095175,0.17766,0.21225557,0.1737136,0.17117065,0.20390424,0.02538,0.055473387,0.13642251,0.21320026,0.8521245,0.1399845,0.6242362,0.40201586,0.0,0.0,0.22399367,0.24248664,0.073278934,0.040625263,0.3074115,0.0,0.0961786,0.059688885,0.63416535,0
4911,33,0,0,0.14368333,0.1748722,0.109918274,0.35333985,0.109918274,0.63793147,0.37048244,0.3043758,0.4396561,1.0357143e-36,0.0,0.26939374,0.43103,0.5015212,0.5213171,0.37790674,0.22847056,0.34483,0.2512331,0.32435352,0.19749221,0.37825534,0.47497275,0.6287524,0.2235883,0.0,0.0,0.060307313,0.045216646,0.0,0.027273782,0.72282696,0.0,0.053806555,0.2337405,0.66612035,0
4912,33,0,1,0.20965,0.12758641,0.15838125,0.28014803,0.15838125,0.37851825,0.31733298,0.19493374,0.22626498,7.1130954e-36,0.0,0.27515626,0.18868,0.5032636,0.4375457,0.4241617,0.31529292,0.06289,0.09164693,0.40566093,0.14408332,0.52608967,0.48041946,0.51343995,0.2709139,0.0,0.0,0.12810835,0.18216658,0.15013601,0.039954085,0.50356853,0.0947094,0.15764529,0.41579467,0.59094363,0
4913,33,0,2,0.0,0.11933017,0.0,0.18566129,0.0,0.12727985,0.13281782,0.34412834,0.51127464,1.6690475e-36,0.0,0.51470625,0.52941,0.24651325,0.25277603,0.37688163,0.49023375,0.11765,0.17142545,0.22132042,0.22460139,0.6366978,0.37265748,0.19726413,0.5006853,0.0,0.0,0.040204875,0.38461578,0.5300088,0.3154927,0.70430905,0.557243,0.29289797,0.5680466,0.24679881,0
4914,33,1,1,0.1529,0.18611044,0.11805281,0.17991152,0.11805281,0.12091586,0.16237548,0.18162274,0.20238243,2.0559525e-36,0.0,0.17201875,0.36697,0.19284287,0.08981715,0.18562005,0.10897726,0.27523,0.13368547,0.24656135,0.14012004,0.92099553,0.11283573,0.72975177,0.17659625,0.0,0.0,0.25000173,0.14311974,0.17300032,0.05754906,0.28873232,0.045471217,0.05676418,0.035228115,0.6237835,1
